NetworkID_All	Name_map	NetworkID	MappingID	Label_db	detected	NodeType	ChEBI	HMDB.lip	KEGG	HMDB.accession	Ensembl	Uniprot	X8_adj.pval	X8_logFC	X8_pval	X8_significance	X7_adj.pval	X7_logFC	X7_pval	X7_significance	X6_adj.pval	X6_logFC	X6_pval	X6_significance	X5_adj.pval	X5_logFC	X5_pval	X5_significance	X4_adj.pval	X4_logFC	X4_pval	X4_significance	X3_adj.pval	X3_logFC	X3_pval	X3_significance	X2_adj.pval	X2_logFC	X2_pval	X2_significance	X1_adj.pval	X1_logFC	X1_pval	X1_significance	MaxSig	Differential.feature	Label_Sig	Color8	Color7	Color6	Color5	Color4	Color3	Color2	Color1	ColorAny	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny	ID	Map_No	Name	name
43	Acer2	H385	Acer2	Acer2	*	GeneProduct					ENSRNOG00000007637	D3ZNW4	1	0.1928396	0.1075231	0.968498222959466	1	0.2312779	0.08626823	1.06414911246541	1	0.08300852	0.5731999	0.241693894041357	1	0.3078254	0.03110493	1.50717077167698	1	-0.1712182	0.2507366	-0.60078226748625	1	0.2441867	0.1229501	0.910271113696874	1	-0.04281406	0.7645308	-0.116605013847999	1	0.08683646	0.527614	0.277683689164188	1.50717077167698			0.1928396	0.2312779	0.08300852	0.3078254	-0.1712182	0.2441867	-0.04281406	0.08683646	0.3078254	0.1928396	0.2312779	0.1	0.3078254	0.1712182	0.2441867	0.1	0.1	0.3078254				
44	Ache	K27	Ache	Ache	*	GeneProduct					ENSRNOG00000050841	P37136	1	0.09670312	0.6353526	0.19698518851156	1	-0.07149323	0.7565635	-0.121154614842063	1	0.3382329	0.1751062	0.756698476542949	1	0.335392	0.1658012	0.780412330531871	1	-0.2023223	0.3649081	-0.437816496333186	1	-0.1085561	0.6477119	-0.188618123855696	1	-0.3667282	0.08880382	-1.05156835213538	1	-0.2775951	0.1794733	-0.746000151682651	-1.05156835213538			0.09670312	-0.07149323	0.3382329	0.335392	-0.2023223	-0.1085561	-0.3667282	-0.2775951	-0.3667282	0.1	0.1	0.3382329	0.335392	0.2023223	0.1085561	0.3667282	0.2775951	0.3667282				
45	Acly	K28, H335	Acly	Acly	*	GeneProduct					ENSRNOG00000016924	P16638	1	0.310668	0.2756083	0.559707707700834	1	0.3364259	0.2934264	0.532500814628631	1	-0.4058101	0.2449259	-0.610965287425995	1	-0.07241817	0.8311656	-0.0803124395116748	0.3877552	0.7967405	0.000162208	3.78992773045669	1	0.2583974	0.2528717	0.597099771768907	1	0.09127009	0.6536163	0.184677125827254	1	0.3365418	0.08606492	1.06517383060095	3.78992773045669	*	Acly	0.310668	0.3364259	-0.4058101	-0.07241817	0.7967405	0.2583974	0.09127009	0.3365418	0.7967405	0.310668	0.3364259	0.4058101	0.1	0.7967405	0.2583974	0.1	0.3365418	0.7967405				
46	Acnat1	K29	Acnat1	Acnat1	*	GeneProduct					ENSRNOG00000056688		1	-0.1763051	0.554447	-0.256139962062415	1	0.03503373	0.9167536	0.0377473759328737	1	-0.8105635	0.02733629	-1.5632604269247	1	-0.185503	0.6020874	-0.220340461262757	1	-0.01556655	0.8503968	-0.0703783827097795	1	0.001927487	0.9825702	0.00763641155456044	1	0.08955173	0.2592373	0.586302510445269	1	0.05456802	0.475842	0.322537227781672	-1.5632604269247			-0.1763051	0.03503373	-0.8105635	-0.185503	-0.01556655	0.001927487	0.08955173	0.05456802	-0.8105635	0.1763051	0.1	0.8105635	0.185503	0.1	0.1	0.1	0.1	0.8105635				
47	Acnat2	K30	Acnat2	Acnat2	*	GeneProduct					ENSRNOG00000051912	Q5FVR5	1	-0.4155141	0.1334483	-0.874686954325494	1	0.1258491	0.684375	0.164705863479788	1	-0.3980743	0.2428527	-0.614657063743003	1	-0.05185969	0.8747753	-0.0581034881231356	1	0.05981865	0.5358417	0.270963491968571	1	-0.04735842	0.6467735	-0.189247782580634	1	0.10642	0.2522109	0.598236148105686	1	-0.01426356	0.873609	-0.0586829004747279	-0.874686954325494			-0.4155141	0.1258491	-0.3980743	-0.05185969	0.05981865	-0.04735842	0.10642	-0.01426356	-0.4155141	0.4155141	0.1258491	0.3980743	0.1	0.1	0.1	0.10642	0.1	0.4155141				
48	Aco1	K31	Aco1	Aco1	*	GeneProduct					ENSRNOG00000005849	Q63270	1	-0.008208441	0.8863181	-0.0524103816334438	1	-0.02393108	0.7108138	-0.14824414923242	1	-0.1022435	0.1464522	-0.834304099976348	1	-0.02843554	0.6779189	-0.168822258034373	1	-0.1487666	0.03377126	-1.47145273560862	1	-0.0740189	0.3229496	-0.490865249030416	1	-0.004960667	0.9412949	-0.0262742943427363	1	0.003419931	0.9579895	0.0186392509601301	-1.47145273560862			-0.008208441	-0.02393108	-0.1022435	-0.02843554	-0.1487666	-0.0740189	-0.004960667	0.003419931	-0.1487666	0.1	0.1	0.1022435	0.1	0.1487666	0.1	0.1	0.1	0.1487666				
49	Aco2	K32	Aco2	Aco2	*	GeneProduct					ENSRNOG00000024128	Q9ER34	1	-0.1361182	0.05331192	-1.27317567631222	1	-0.01113451	0.888087	-0.051544487184057	1	0.03210084	0.7099002	0.14880270147215	1	0.06263134	0.4555562	0.34145803835222	1	-0.08226847	0.3271256	-0.485285467786682	1	-0.0410647	0.6472102	-0.188954646882792	1	0.005937481	0.9413697	0.0262397845025201	1	0.02655886	0.7328567	0.13498093734168	-1.27317567631222			-0.1361182	-0.01113451	0.03210084	0.06263134	-0.08226847	-0.0410647	0.005937481	0.02655886	-0.1361182	0.1361182	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1361182				
50	Acot1	K33	Acot1	Acot1	*	GeneProduct					ENSRNOG00000055221	O88267	1	-0.2779653	0.7953985	-0.0994152323622802	1	-1.123268	0.3851554	-0.41436400881469	1	0.9243788	0.4831707	0.31589940968108	1	1.34903	0.2926324	0.533677590848395	1	-0.6462817	0.7056862	-0.15138837529996	1	-1.562795	0.3990887	-0.398930568876267	1	-1.174224	0.473482	-0.324696526585237	1	-1.71251	0.2915056	-0.535353097763499	-0.535353097763499			-0.2779653	-1.123268	0.9243788	1.34903	-0.6462817	-1.562795	-1.174224	-1.71251	-1.71251	0.2779653	1.123268	0.9243788	1.34903	0.6462817	1.562795	1.174224	1.71251	1.71251				
51	Acot12	K34	Acot12	Acot12	*	GeneProduct					ENSRNOG00000061414	Q99NB7	1	-0.001056005	0.9935143	-0.00282587755628313	1	-0.07126195	0.6254592	-0.203801014975804	1	-0.1707887	0.2830935	-0.548070102187493	1	0.100268	0.5172186	0.286325865593432	1	-0.1106452	0.2631867	-0.579736061344379	1	0.2383763	0.02409994	1.61798403865755	1	0.1064061	0.2633363	0.579489270772111	1	0.06974046	0.4470127	0.349680138027865	1.61798403865755			-0.001056005	-0.07126195	-0.1707887	0.100268	-0.1106452	0.2383763	0.1064061	0.06974046	0.2383763	0.1	0.1	0.1707887	0.100268	0.1106452	0.2383763	0.1064061	0.1	0.2383763				
52	Acot2	K35, H591	Acot2	Acot2	*	GeneProduct					ENSRNOG00000010134	O55171	1	-0.09753714	0.7570501	-0.120875378843953	1	-0.4270464	0.2282073	-0.641670467284105	1	0.1027239	0.7901483	0.102291389940902	1	0.2401433	0.5226586	0.281781899182191	1	-0.1573666	0.3395202	-0.469134381950317	1	-0.282347	0.1092547	-0.961559871152417	1	-0.09951045	0.5299093	-0.275798458475405	1	-0.1539734	0.3134078	-0.503890199141184	-0.961559871152417			-0.09753714	-0.4270464	0.1027239	0.2401433	-0.1573666	-0.282347	-0.09951045	-0.1539734	-0.4270464	0.1	0.4270464	0.1027239	0.2401433	0.1573666	0.282347	0.1	0.1539734	0.4270464				
53	Acot4	K36, H592	Acot4	Acot4	*	GeneProduct					ENSRNOG00000046864	D3ZIQ1	1	-0.1335509	0.5775481	-0.238411840535937	1	-0.501248	0.0630497	-1.20031697552475	1	-0.06373433	0.8281578	-0.081886903384563	1	0.1962261	0.4921491	0.307903304757989	1	-0.5860176	0.01261929	-1.89896507914548	1	-0.2890571	0.2489403	-0.603904791415221	1	-0.0548558	0.8077352	-0.0927309907441994	1	-0.1735663	0.4245845	-0.372035864355937	-1.89896507914548			-0.1335509	-0.501248	-0.06373433	0.1962261	-0.5860176	-0.2890571	-0.0548558	-0.1735663	-0.5860176	0.1335509	0.501248	0.1	0.1962261	0.5860176	0.2890571	0.1	0.1735663	0.5860176				
54	Acot7	K37, H259	Acot7	Acot7	*	GeneProduct					ENSRNOG00000010580	Q64559	1	-0.1815631	0.05372338	-1.26983667155859	1	-0.01255942	0.9051628	-0.0432733028024874	1	-0.136356	0.2373928	-0.624532457107157	1	-0.1178745	0.2927915	-0.53344153538919	0.856614	-0.3673943	0.0005179538	-3.28570897635492	1	-0.230598	0.04058747	-1.39160801937215	1	-0.05937399	0.556158	-0.254801811331193	1	-0.03976797	0.6820317	-0.16619543939758	-3.28570897635492	*	Acot7	-0.1815631	-0.01255942	-0.136356	-0.1178745	-0.3673943	-0.230598	-0.05937399	-0.03976797	-0.3673943	0.1815631	0.1	0.136356	0.1178745	0.3673943	0.230598	0.1	0.1	0.3673943				
55	Acot8	K38, H593	Acot8	Acot8	*	GeneProduct					ENSRNOG00000015187	Q8VHK0	1	0.04282349	0.7249462	0.139694222270514	1	-0.01307363	0.9240958	-0.0342830036124711	1	0.06631851	0.6591893	0.180989850747638	1	0.1403544	0.3353804	0.474462321636226	1	0.05943327	0.6311531	0.199865280343558	1	0.1422425	0.2795467	0.553545630145603	1	0.2585196	0.02860107	1.54361771909462	1	0.2076425	0.06848948	1.164376131118	1.54361771909462			0.04282349	-0.01307363	0.06631851	0.1403544	0.05943327	0.1422425	0.2585196	0.2076425	0.2585196	0.1	0.1	0.1	0.1403544	0.1	0.1422425	0.2585196	0.2076425	0.2585196				
56	Acox1	K39, H418	Acox1	Acox1	*	GeneProduct					ENSRNOG00000008755	P07872	1	-0.02290845	0.8352365	-0.0781905351724858	1	-0.1997296	0.106603	-0.972230573310265	1	-0.1665461	0.2169432	-0.663653958112598	1	-0.02114547	0.8720334	-0.0594668807120388	1	-0.08195329	0.2266197	-0.644702339709098	1	-0.08649967	0.2327502	-0.633109937161404	1	-0.1256388	0.05411602	-1.26667415138702	1	-0.1036993	0.09915521	-1.00368446133962	-1.26667415138702			-0.02290845	-0.1997296	-0.1665461	-0.02114547	-0.08195329	-0.08649967	-0.1256388	-0.1036993	-0.1997296	0.1	0.1997296	0.1665461	0.1	0.1	0.1	0.1256388	0.1036993	0.1997296				
57	Acox2	H397	Acox2	Acox2	*	GeneProduct					ENSRNOG00000007378	P97562	1	0.2000526	0.2565609	0.590809529598371	1	-0.03649744	0.8538815	-0.0686023956657603	1	0.06194934	0.7742428	0.111122824634151	1	0.2487331	0.2366452	0.625902300131777	1	0.1826621	0.08313705	1.08020538987854	0.1977422	0.4507567	6.339027e-05	4.19797739842111	1	0.1057665	0.2972356	0.526899176211458	1	0.2552303	0.009061751	2.04278787559445	4.19797739842111	*	Acox2	0.2000526	-0.03649744	0.06194934	0.2487331	0.1826621	0.4507567	0.1057665	0.2552303	0.4507567	0.2000526	0.1	0.1	0.2487331	0.1826621	0.4507567	0.1057665	0.2552303	0.4507567				
58	Acox3	K40, H398	Acox3	Acox3	*	GeneProduct					ENSRNOG00000008474	Q63448	0.005789337	0.2070052	7.327377e-07	6.13505146305256	1	-0.07831311	0.0971027	-1.01276869410025	1	0.1363259	0.007953228	2.09945656718605	1	0.1568125	0.001674209	2.77619032777586	1	0.1751143	0.003590976	2.44478749743655	1	0.1215408	0.05872856	1.23115064774756	1	0.1564825	0.006837095	2.16512838562737	1	0.04253163	0.446159	0.350510341922826	6.13505146305256	*	Acox3	0.2070052	-0.07831311	0.1363259	0.1568125	0.1751143	0.1215408	0.1564825	0.04253163	0.2070052	0.2070052	0.1	0.1363259	0.1568125	0.1751143	0.1215408	0.1564825	0.1	0.2070052				
59	Acoxl	H432	Acoxl	Acoxl		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
60	Acp1	K41	Acp1	Acp1	*	GeneProduct					ENSRNOG00000005260	P41498	1	0.02187035	0.7266631	0.138666892749168	1	-0.02440521	0.7292126	-0.137145835816299	1	-0.08064287	0.2964071	-0.528111397676883	1	-0.08016434	0.2837159	-0.547116324800673	1	-0.01245882	0.8789839	-0.0560190796534117	1	-0.1034344	0.2374229	-0.624477394631663	1	-0.1273044	0.1062211	-0.973789205445064	1	-0.04545527	0.5485381	-0.260793202100017	-0.973789205445064			0.02187035	-0.02440521	-0.08064287	-0.08016434	-0.01245882	-0.1034344	-0.1273044	-0.04545527	-0.1273044	0.1	0.1	0.1	0.1	0.1	0.1034344	0.1273044	0.1	0.1273044				
61	Acp1l1	K42	Acp1l1	Acp1l1		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
62	Acp1l2	K43	Acp1l2	Acp1l2		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
63	Acp2	K44	Acp2	Acp2	*	GeneProduct					ENSRNOG00000013594	P20611	1	0.01658834	0.7950707	0.099594250897419	1	-0.01122338	0.8758425	-0.057573984620428	1	0.003390021	0.9655545	0.0152232077662434	1	-0.01792499	0.8143184	-0.0892057519587465	1	0.0935441	0.247078	0.607165922764485	1	-0.04528612	0.6006519	-0.221377144814709	1	-0.03550104	0.6483436	-0.188194771852726	1	-0.002084765	0.9778268	-0.00973806388890128	0.607165922764485			0.01658834	-0.01122338	0.003390021	-0.01792499	0.0935441	-0.04528612	-0.03550104	-0.002084765	0.0935441	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
64	Acp3	K45	Acp3	Acp3		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
65	Acp5	K46	Acp5	Acp5	*	GeneProduct					ENSRNOG00000046261	P29288	1	-0.003150213	0.9770837	-0.0100682316843537	1	-0.1136762	0.3592797	-0.444567320582836	1	-0.08770526	0.5163933	-0.287019401169183	1	-0.2132671	0.1045642	-0.980616980896231	1	-0.08572228	0.5171227	-0.286406397698133	1	-0.0138185	0.9220542	-0.0352435495872814	1	-0.1174313	0.3563575	-0.448114096487238	1	-0.1694693	0.1676653	-0.775556809653065	-0.980616980896231			-0.003150213	-0.1136762	-0.08770526	-0.2132671	-0.08572228	-0.0138185	-0.1174313	-0.1694693	-0.2132671	0.1	0.1136762	0.1	0.2132671	0.1	0.1	0.1174313	0.1694693	0.2132671				
66	Acsbg1	K47, H617	Acsbg1	Acsbg1	*	GeneProduct					ENSRNOG00000011381	Q924N5	1	-0.03052524	0.8987457	-0.0463631744624569	1	0.2659205	0.3205312	0.494129690549698	1	0.1309982	0.6612599	0.179627812902791	1	0.09573758	0.7407207	0.130345518491163	1	0.2150003	0.5535682	0.256828866096809	1	0.7002646	0.06540789	1.18436986059342	1	0.5009945	0.1450123	0.838595159174864	1	0.6008259	0.06846434	1.16453557410977	1.18436986059342			-0.03052524	0.2659205	0.1309982	0.09573758	0.2150003	0.7002646	0.5009945	0.6008259	0.7002646	0.1	0.2659205	0.1309982	0.1	0.2150003	0.7002646	0.5009945	0.6008259	0.7002646				
67	Acsbg2	K48, H616	Acsbg2	Acsbg2		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
68	Acsbg3	K49	Acsbg3	Acsbg3		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
69	Acsf2	K50, H400	Acsf2	Acsf2	*	GeneProduct					ENSRNOG00000003330	Q499N5	0.1478273	0.4039952	4.293854e-05	4.36715272656776	1	0.2191206	0.04876606	1.31188233133443	1	0.3789945	0.001783633	2.74869450112097	1	0.1530268	0.1950594	0.709833116001958	0.001533267	0.7253047	1.526497e-07	6.81630404487644	1	0.3549115	0.01663564	1.77896048646202	1	0.3401978	0.01076903	1.96782341319405	0.4890054	0.4739294	0.0002254406	3.64696786837798	6.81630404487644	*	Acsf2	0.4039952	0.2191206	0.3789945	0.1530268	0.7253047	0.3549115	0.3401978	0.4739294	0.7253047	0.4039952	0.2191206	0.3789945	0.1530268	0.7253047	0.3549115	0.3401978	0.4739294	0.7253047				
70	Acsl1	K51, H586	Acsl1	Acsl1	*	GeneProduct					ENSRNOG00000010633	P18163	1	0.21126	0.03435194	1.4640487314573	1	-0.1408909	0.2092308	-0.679374384405807	1	-0.04216075	0.7302446	-0.13653164585578	1	0.1266812	0.2870974	0.541970740526015	1	-0.03538694	0.6452498	-0.190272121396895	1	-0.006645617	0.935571	-0.028923248529377	1	-0.07149765	0.3338522	-0.476445757532305	1	-0.0937713	0.1886208	-0.724410417499358	1.4640487314573			0.21126	-0.1408909	-0.04216075	0.1266812	-0.03538694	-0.006645617	-0.07149765	-0.0937713	0.21126	0.21126	0.1408909	0.1	0.1266812	0.1	0.1	0.1	0.1	0.21126				
71	Acsl3	K52, H589	Acsl3	Acsl3	*	GeneProduct					ENSRNOG00000014718	Q63151	1	-0.1342269	0.2077428	-0.682474019165781	1	0.08480754	0.4769733	0.321505931205613	1	0.05197129	0.69083	0.160628811012573	1	-0.2827733	0.02677108	-1.57233410813397	1	0.02014306	0.9029077	0.0443566432961062	1	-0.1626266	0.3589421	-0.444975600665364	1	0.06095064	0.700947	0.154314818663473	1	0.00480349	0.974966	0.0110105291936164	-1.57233410813397			-0.1342269	0.08480754	0.05197129	-0.2827733	0.02014306	-0.1626266	0.06095064	0.00480349	-0.2827733	0.1342269	0.1	0.1	0.2827733	0.1	0.1626266	0.1	0.1	0.2827733				
72	Acsl4	K53, H585	Acsl4	Acsl4	*	GeneProduct					ENSRNOG00000019180	O35547	1	-0.011144	0.8920655	-0.0496032563366535	1	-0.2164191	0.01910089	-1.71894639646516	1	0.04013124	0.6899465	0.161184584125927	1	0.06523914	0.5050893	0.296631831646386	1	-0.07247194	0.4389893	-0.357546065196577	1	0.08642895	0.3879024	0.411277533358097	1	0.05634457	0.5316929	0.274339139030206	1	0.03072216	0.7235359	0.140539915429399	-1.71894639646516			-0.011144	-0.2164191	0.04013124	0.06523914	-0.07247194	0.08642895	0.05634457	0.03072216	-0.2164191	0.1	0.2164191	0.1	0.1	0.1	0.1	0.1	0.1	0.2164191				
73	Acsl5	K54, H588	Acsl5	Acsl5	*	GeneProduct					ENSRNOG00000016265	O88813	1	0.07874898	0.5166341	0.286816931974007	1	-0.2014328	0.1400335	-0.853768056287808	1	0.04757885	0.7490811	0.125471160437009	1	-0.005893186	0.9675288	-0.0143360986657211	1	0.1552591	0.123162	0.909523267301225	1	0.1066049	0.3224492	0.491538696214673	1	-0.07339886	0.4492789	-0.347483977197639	1	0.08248021	0.3775194	0.423060725898462	0.909523267301225			0.07874898	-0.2014328	0.04757885	-0.005893186	0.1552591	0.1066049	-0.07339886	0.08248021	-0.2014328	0.1	0.2014328	0.1	0.1	0.1552591	0.1066049	0.1	0.1	0.2014328				
74	Acsl6	K55, H587	Acsl6	Acsl6		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
75	Acsm2	K56, H455	Acsm2	Acsm2		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
76	Acsm3	K57, H612	Acsm3	Acsm3	*	GeneProduct					ENSRNOG00000032246	Q6SKG1	1	-0.06033485	0.8270042	-0.0824922848462536	1	0.05967511	0.8474353	0.0718934493792727	1	-0.4775151	0.158279	-0.800576702251435	1	-0.3599491	0.2744319	-0.561565407583557	1	-0.1416194	0.4859697	-0.313390807966155	1	0.3015237	0.1648323	0.782957681369101	1	0.2322296	0.2346127	0.629648482456489	1	0.06400352	0.7341212	0.13423223416302	-0.800576702251435			-0.06033485	0.05967511	-0.4775151	-0.3599491	-0.1416194	0.3015237	0.2322296	0.06400352	-0.4775151	0.1	0.1	0.4775151	0.3599491	0.1416194	0.3015237	0.2322296	0.1	0.4775151				
77	Acsm4	K58, H613	Acsm4	Acsm4		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
78	Acsm5	K59, H95	Acsm5	Acsm5	*	GeneProduct					ENSRNOG00000031211	Q6AYT9	1	-0.08993408	0.4582643	-0.33888397412528	1	-0.01022651	0.940165	-0.0267959205481043	1	-0.1962749	0.1862464	-0.729912113077629	1	-0.09334703	0.5183193	-0.28540261958523	1	-0.3168834	0.3196191	-0.495367275738679	1	0.4679064	0.169216	0.77155857520251	1	0.9119527	0.002905109	2.5368375681926	1	0.4231157	0.1519361	0.818339025557227	2.5368375681926	*	Acsm5	-0.08993408	-0.01022651	-0.1962749	-0.09334703	-0.3168834	0.4679064	0.9119527	0.4231157	0.9119527	0.1	0.1	0.1962749	0.1	0.3168834	0.4679064	0.9119527	0.4231157	0.9119527				
79	Acss2	H96	Acss2	Acss2	*	GeneProduct					ENSRNOG00000018755	A0A8I6GJ11	1	0.1082934	0.6226965	0.205723575317557	1	0.4085718	0.09853444	1.00641194729193	1	0.132066	0.624282	0.204619186954618	1	-0.2638366	0.314784	-0.501987350291066	0.2685353	0.7599155	9.645846e-05	4.01565967605338	1	0.6032861	0.003811558	2.41889746723901	1	0.5222469	0.005394359	2.26806015418812	1	0.4941385	0.006321111	2.19920658330549	4.01565967605338	*	Acss2	0.1082934	0.4085718	0.132066	-0.2638366	0.7599155	0.6032861	0.5222469	0.4941385	0.7599155	0.1082934	0.4085718	0.132066	0.2638366	0.7599155	0.6032861	0.5222469	0.4941385	0.7599155				
80	Acss3	K60	Acss3	Acss3	*	GeneProduct					ENSRNOG00000004448	A0A0G2K047	1	0.1383306	0.2336277	0.631475666508455	1	0.01795665	0.8906025	0.0503160901000565	1	0.2358231	0.09738231	1.01151992779429	1	0.232417	0.09315603	1.03078902792859	1	0.1737525	0.07565276	1.12117522321376	1	0.02936625	0.7789369	0.108497722162797	1	0.0515679	0.5838817	0.233675136178006	1	0.06216709	0.4933961	0.306804287669901	1.12117522321376			0.1383306	0.01795665	0.2358231	0.232417	0.1737525	0.02936625	0.0515679	0.06216709	0.2358231	0.1383306	0.1	0.2358231	0.232417	0.1737525	0.1	0.1	0.1	0.2358231				
81	Acy1	H252	Acy1	Acy1	*	GeneProduct					ENSRNOG00000011189	Q6AYS7	1	0.009748351	0.9087811	0.041540713599452	1	-0.07626127	0.4257069	-0.370889310575413	1	-0.1155502	0.2686589	-0.570798767762826	1	-0.1414899	0.1636653	-0.786043389103436	1	-0.08556238	0.3170959	-0.498809373295798	1	0.02802703	0.7588974	0.119816935073932	1	-0.09045515	0.2714104	-0.566373514907398	1	0.05224828	0.5091417	0.293161331683455	-0.786043389103436			0.009748351	-0.07626127	-0.1155502	-0.1414899	-0.08556238	0.02802703	-0.09045515	0.05224828	-0.1414899	0.1	0.1	0.1155502	0.1414899	0.1	0.1	0.1	0.1	0.1414899				
82	Acy3	H254	Acy3	Acy3	*	GeneProduct					ENSRNOG00000017901	Q5M876	1	-0.006984046	0.9362697	-0.0285990312296906	1	0.05667956	0.5637426	0.248919145868323	1	-0.1990278	0.064182	-1.19258675381218	1	-0.1504309	0.1496572	-0.82490238443655	1	-0.2322141	0.007023841	-2.15342532819595	1	-0.09103239	0.3222071	-0.491864893907961	1	-0.03993459	0.6292844	-0.201153034306691	1	-0.04470708	0.5750456	-0.240297715235323	-2.15342532819595			-0.006984046	0.05667956	-0.1990278	-0.1504309	-0.2322141	-0.09103239	-0.03993459	-0.04470708	-0.2322141	0.1	0.1	0.1990278	0.1504309	0.2322141	0.1	0.1	0.1	0.2322141				
83	Ada	R420	Q920P6	ADA	*	GeneProduct					ENSRNOG00000010265	Q920P6	1	0.2618178	0.2741441	0.562021096360897	1	-0.00211717	0.9938467	-0.00268059998755677	1	0.09089461	0.7596185	0.119404466854876	1	-0.1329871	0.6452631	-0.190263169736497	1	-0.178775	0.6395973	-0.194093378255347	1	-0.1121822	0.7831258	-0.106168468009219	1	-0.1365514	0.70964	-0.148961912779384	1	-0.3931699	0.2689464	-0.570334264621023	-0.570334264621023			0.2618178	-0.00211717	0.09089461	-0.1329871	-0.178775	-0.1121822	-0.1365514	-0.3931699	-0.3931699	0.2618178	0.1	0.1	0.1329871	0.178775	0.1121822	0.1365514	0.3931699	0.3931699				
84	Adam10	R359	Q10743	ADAM10	*	GeneProduct					ENSRNOG00000054257	Q10743	1	-0.05239789	0.5240313	-0.280642772154989	1	-0.1334544	0.1511227	-0.82067029579145	1	0.01945624	0.8472736	0.0719763254625185	1	-0.157423	0.1092684	-0.961505416182578	1	0.08496522	0.3938673	0.404650074075509	1	0.06472035	0.5427197	0.265424413824959	1	0.09806378	0.3051299	0.51551523329905	1	0.06636017	0.471931	0.32612149397142	-0.961505416182578			-0.05239789	-0.1334544	0.01945624	-0.157423	0.08496522	0.06472035	0.09806378	0.06636017	-0.157423	0.1	0.1334544	0.1	0.157423	0.1	0.1	0.1	0.1	0.157423				
85	Adcy10	K61	Adcy10	Adcy10	*	GeneProduct					ENSRNOG00000053410	Q9Z286	1	0.2831352	0.4844341	0.314765293851463	1	-0.2669597	0.5578191	-0.25350661935898	1	0.8184994	0.09851495	1.00649785874265	1	0.9747344	0.04317705	1.36474703343503	1	-0.3359079	0.2185032	-0.660542198363282	1	0.310921	0.2809589	0.55135720610452	1	0.6285466	0.01525422	1.81660999440351	1	0.3477619	0.164931	0.7826977078266	1.81660999440351			0.2831352	-0.2669597	0.8184994	0.9747344	-0.3359079	0.310921	0.6285466	0.3477619	0.9747344	0.2831352	0.2669597	0.8184994	0.9747344	0.3359079	0.310921	0.6285466	0.3477619	0.9747344				
86	Adcy2	K62	Adcy2	Adcy2		GeneProduct																																										0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1				
87	Adcy3	K63	Adcy3	Adcy3	*	GeneProduct					ENSRNOG00000003999	P21932	1	0.05225101	0.7743969	0.111036394227024	1	-0.008217997	0.9683162	-0.0139828023078937	1	-0.4121767	0.07075326	-1.15025354495712	1	-0.1583002	0.4714718	-0.326544278474158	1	0.1435307	0.5335438	0.272829922411022	1	0.5544039	0.02268044	1.64434852439472	1	0.07811161	0.7252435	0.139516154875222	1	0.4660851	0.02755986	1.55972299291034	1.64434852439472			0.05225101	-0.008217997	-0.4121767	-0.1583002	0.1435307	0.5544039	0.07811161	0.4660851	0.5544039	0.1	0.1	0.4121767	0.1583002	0.1435307	0.5544039	0.1	0.4660851	0.5544039				
